Aech,Cpla,Dqua,Hsal,Obir,Orug,Sinv,Aech_baseMean,Aech_log2FoldChange,Aech_pvalue,Aech_padj,Cpla_baseMean,Cpla_log2FoldChange,Cpla_pvalue,Cpla_padj,Dqua_baseMean,Dqua_log2FoldChange,Dqua_pvalue,Dqua_padj,Hsal_baseMean,Hsal_log2FoldChange,Hsal_pvalue,Hsal_padj,Orug_baseMean,Orug_log2FoldChange,Orug_pvalue,Orug_padj,Obir_baseMean,Obir_log2FoldChange,Obir_pvalue,Obir_padj,Sinv_baseMean,Sinv_log2FoldChange,Sinv_pvalue,Sinv_padj
Aech|LOC105144962,Cpla|SGF49464,Dqua|LOC106746228,Hsal|LOC105191742,Obir|LOC105284867,Orug|SGF74654,Sinv|LOC105208083,963.742560067563,0.12631856762679902,0.49761742215897997,0.6942617198247869,3745.7575199442,0.0685060709020465,0.119380311466002,0.214878495336557,1570.49822715067,0.0231667358195833,0.880123919527944,0.9626889195267908,654.428107495232,0.133794491362714,0.10538662163999,0.7631874817601679,1068.07346921037,0.237617296177637,0.00169869725466604,0.007515989494331859,1063.13892995282,-0.19507984026737302,0.24063870747156502,0.617237605363264,408.28803054910003,-0.24892488029802803,0.0540756118689703,0.126695886021536
Aech|LOC105144958,Cpla|SGF50661,Dqua|LOC106746594,Hsal|LOC105190385,Obir|LOC105278226,Orug|SGF61644,Sinv|LOC105208078,789.354116093929,-0.7155648805108,0.00588599708117121,0.0320105605186025,2477.41541527363,0.0149708650693155,0.845415812042784,0.901526636500737,357.05643300945997,-0.0677039283555869,0.793543759796109,0.9266543976532858,127.737519838319,0.119156001135481,0.725455422082631,0.9676144862553979,1040.55588114497,0.428327512452854,0.00498547700198699,0.0182443139042484,1490.3560119011,0.13448510213499698,0.316097624653107,0.6882940081191898,534.919419227406,0.0926084372191541,0.13647424597044,0.26004741087648703
Aech|LOC105154649,Cpla|SGF51256,Dqua|LOC106750081,Hsal|LOC105190287,Obir|LOC105285664,Orug|SGF79855,Sinv|LOC105208101,761.777675384109,-0.6369108792934011,0.0245711333205775,0.0954418145733233,6529.46021388843,0.0421483378862625,0.5201984992316451,0.653812233491054,4005.79590684492,-0.228816385047333,0.41960209195851295,0.7447845355778041,3675.1251484064705,0.0258899669462817,0.8370797615179331,0.9829152150292958,2491.5845982289497,-0.101732718646294,0.22720229939204997,0.36853094591065505,9082.99824230119,0.396132466205497,0.00551952125914873,0.0639773202973797,3317.46792980912,-0.11170632598568499,0.0307421123481731,0.0811647672842544
Aech|LOC105144961,Cpla|SGF57313,Dqua|LOC106742975,Hsal|LOC105192261,Obir|LOC105284870,Orug|SGF74728,Sinv|LOC105208081,1284.1863283786,0.205049739057921,0.147156571029826,0.32965425920236496,2720.73791101198,0.0262348524432858,0.6410718851328989,0.750980236527397,2807.62801357747,-0.20405387749192103,0.129895158133432,0.465493619189725,775.4893508001551,0.0179561163647603,0.8091955722034859,0.97721592205524,2380.5414804091697,0.215193989915138,2.6078594583863996e-06,2.92312069068911e-05,7316.207657311479,-0.0871101016990714,0.45246255404907704,0.784689783546411,409.944538600901,-0.16565996704007502,0.0046095989184376,0.0173714644036918
Aech|LOC105144503,Cpla|SGF48824,Dqua|LOC106744689,Hsal|LOC105191320,Obir|LOC105274941,Orug|SGF72350,Sinv|LOC105195652,418.2354158653061,0.011331341321308995,0.9607403699022852,0.982149626056097,362.63423838458704,0.43759865239548207,2.83308691554644e-05,0.000201875334148692,1007.6260471935199,-0.6637416943387939,0.008598732630523891,0.11522528904099699,53.7576795404479,0.118424445563845,0.720496396195573,0.96723178129498,117.87644304615101,0.43518906080766706,0.00608555858924913,0.0215055283915268,1304.6540911494901,0.201778896904917,0.196197078903564,0.5604947952542789,110.855096189265,0.149415889949178,0.10161584393424199,0.206987858354474
Aech|LOC105144493,Cpla|SGF58292,Dqua|LOC106744694,Hsal|LOC105192489,Obir|LOC105274938,Orug|SGF75527,Sinv|LOC105195663,2023.91108743263,-0.28311921944329804,0.0831929153662446,0.22779063499947,1216.59834237119,0.26789642828001897,0.00108459483184259,0.00455569292001593,2872.9699822637895,-0.19829961737701896,0.431939038512161,0.752930752009687,425.14196292187796,0.18497138214298103,0.0965387864565085,0.75201211982439,885.849376710888,0.294421748734249,2.64062292758775e-05,0.000220396614121665,2624.87556749496,-0.10324157282541802,0.49232481349966206,0.8080733029854101,536.417329494159,0.00760169648375048,0.9150249510311751,0.9521100066403728
Aech|LOC105144481,Cpla|SGF50835,Dqua|LOC106750080,Hsal|LOC105182586,Obir|LOC105283971,Orug|SGF85319,Sinv|LOC105195674,29578.4781432981,-0.112408487427377,0.683995099067336,0.8261189105054079,1261.79337707012,-0.3624100757018879,4.1687690186005295e-07,5.33655155940272e-06,5037.122594814729,-0.10250458609168699,0.642930418680028,0.862455192685824,1575.14547247083,0.0078380706605367,0.9627260869782841,0.9963491784112499,1597.35896280065,-0.0192543184780222,0.857567345375333,0.907462172742625,2184.39129724942,0.11340610031749199,0.44959347303220204,0.7840951778067801,344.326420027363,0.0503294671862854,0.6236120322701071,0.7552084144522301
Aech|LOC105144480,Cpla|SGF47863,Dqua|LOC106750091,Hsal|LOC105182588,Obir|LOC105274877,Orug|SGF77053,Sinv|LOC105195679,1752.34317229561,-1.21568103789692,2.2210490879899202e-07,5.07266640417955e-06,414.032109024859,0.26472021851508604,0.0271307895028624,0.0656428919318872,843.6865961413561,0.0738457708283381,0.820363117840314,0.9388937770665831,347.14720287188203,-0.297716369883222,0.146132988138922,0.807039015375004,85.71245728382391,0.8042279083262621,0.0203789928103723,0.0574041174993584,5.33859030869321,-0.171111312816693,0.33389427164158003,,41.8642553946434,1.37153676353894,3.53126635625307e-10,7.916138458548928e-09
Aech|LOC105144478,Cpla|SGF63718,Dqua|LOC106750070,Hsal|LOC105182589,Obir|LOC105274886,Orug|SGF84266,Sinv|LOC105195680,2239.0139981390603,0.229557027611417,0.28169080612146197,0.4960349519441961,370.001787965934,0.17717059416462,0.11972136806757501,0.21541029797938102,2713.9223366296,-0.8989446147422371,1.9678823234738203e-06,0.000356467826594971,441.36235491751,0.17847952063706196,0.143596005094907,0.803208477910275,88.2577985756522,0.21689010648762502,0.25328761185534,0.399298004891745,2478.54049432657,0.198977890167441,0.215989986436133,0.5838479320851729,303.344917245595,0.210854681056207,0.00355423630933392,0.014022617855816
Aech|LOC105144475,Cpla|SGF62666,Dqua|LOC106750066,Hsal|LOC105182591,Obir|LOC105283962,Orug|SGF75294,Sinv|LOC105195688,1813.6069397954896,0.12450894271053,0.314344794833639,0.530285568460045,1030.63082207869,0.134121627888869,0.0232172574232247,0.0578838414751086,5823.679674043461,-0.7550815582745141,0.00251645465539794,0.0558970603255958,863.388649409017,0.0309997900511625,0.7288223107397349,0.9681182499461809,1147.72224594769,0.23303547807235997,0.0037520993376635703,0.0143794110914194,2216.14000150475,0.206713802483707,0.194499049642267,0.5582788222877839,583.607847313034,0.0144831079087103,0.888028843580593,0.93632299390155
Aech|LOC105144474,Cpla|SGF61011,Dqua|LOC106745849,Hsal|LOC105180598,Obir|LOC105283961,Orug|SGF67491,Sinv|LOC105195686,1698.64479419965,0.38441146854617103,0.0253063863970726,0.0975854602985666,1278.37979822828,0.169789032930658,0.007327238071274841,0.0224652294911371,567.924040371324,-0.0596830447232347,0.6665452240588721,0.8734697530649209,191.959761254674,0.0729356966403655,0.50168833472503,0.93816211895778,1328.05757696975,0.347306887022035,0.00137511041690268,0.0062902572033166106,1817.42434403205,-0.0522268752178991,0.7607489407957579,0.938639491665805,416.611269172784,-0.0705266000304607,0.161990040554293,0.29586264553488395
Aech|LOC105144471,Cpla|SGF61475,Dqua|LOC106744722,Hsal|LOC105192502,Obir|LOC105274928,Orug|SGF82782,Sinv|LOC105195684,762.981423094237,-0.0816112834936148,0.659175945200989,0.8080637623559229,364.472796936677,0.19788545719976,0.0142815689017137,0.0389724846728644,730.3946956621111,-0.205689837478188,0.43618108286390794,0.75658589846624,218.951960402473,-0.0944257621155286,0.421855191801238,0.916477271838695,401.622893988793,0.23029714228376,0.0055650907199954,0.0199788737307166,732.2320316081149,0.0356889715212184,0.8309804746723941,0.9600665655753629,126.20867977588999,-0.0403055526075748,0.695231627751985,0.80993023504351
Aech|LOC105144468,Cpla|SGF48119,Dqua|LOC106744675,Hsal|LOC105192505,Obir|LOC105282071,Orug|SGF71303,Sinv|LOC105195693,2197.29875810126,0.032516300127676014,0.8252073790451941,0.908804028888452,1733.58133174912,-0.236964420084689,0.009793273041474721,0.0285945293454141,6492.4215846980105,-0.424636510466891,0.0451288741140303,0.28310902845561103,1522.05945692629,-0.0404009768326359,0.752122038881484,0.9681182499461809,1821.33955852013,-0.23198571990806502,0.0605940994276756,0.135959358324375,2888.34312360183,-0.29439023299794,0.0616024446437667,0.306394900016218,191.69774485025798,-0.6032589683942929,2.73070318793781e-06,2.75214259313237e-05
Aech|LOC105152198,Cpla|SGF61065,Dqua|LOC106743809,Hsal|LOC105184045,Obir|LOC105275403,Orug|SGF69830,Sinv|LOC105200625,609.507351698979,-0.271528576812113,0.12977361739024199,0.303749826349602,661.812439462348,0.146376845610591,0.09299132176064599,0.176978246128138,2245.49870530159,0.0908518159517407,0.6347771519947221,0.859907757548393,234.984624754612,0.332367952987025,0.0908908515883044,0.745712776318539,1176.84350303731,0.376968738171041,0.000163044990440723,0.00103881970330485,1961.64637848224,-0.0280014419218367,0.852075545102943,0.963224808921647,309.992951360336,-0.284821763218927,0.0075750155978655705,0.0262151257068773
Aech|LOC105144466,Cpla|SGF59069,Dqua|LOC106744678,Hsal|LOC105192508,Obir|LOC105282058,Orug|SGF61706,Sinv|LOC105195689,446.00376756912203,-1.29506691186312,9.62242418243687e-05,0.001030296384041,84.1000042678159,-0.10082980967074198,0.455640879860378,0.5951366653666229,7222.16275472912,0.161987947804816,0.627038592986228,0.856398693782343,383.72088948413904,0.340436509314,0.0866425590262967,0.7372312829633191,134.865285264578,0.48583745914538706,0.0580850682304871,0.13120514292636698,7061.577080454659,0.520371966658408,5.70798048315813e-05,0.00211355501890413,189.381945995952,0.0104667242095337,0.900639888800832,0.9439071368104291
Aech|LOC105144462,Cpla|SGF50428,Dqua|LOC106744673,Hsal|LOC105192510,Obir|LOC105282056,Orug|SGF81842,Sinv|LOC105195695,1206.2516241528199,0.125715788930809,0.4971485824244841,0.6941347161068371,627.419660538007,0.225565369054542,0.0114325644097056,0.0324216270262033,501.796658407285,0.14900851406935198,0.47697175533532205,0.781803372437327,167.38059138925502,0.152516053769913,0.365667776784921,0.8959376695140749,765.8797517875281,0.322952265394027,5.495145786202721e-09,1.30948891396566e-07,776.9925696930051,-0.106267669732249,0.475421814726957,0.7974913484050609,160.596121987718,0.0794116174061346,0.38413330256296,0.5498246038445179
Aech|LOC105144461,Cpla|SGF55629,Dqua|LOC106744671,Hsal|LOC105192412,Obir|LOC105282060,Orug|SGF83853,Sinv|LOC105195697,414.21223893927805,0.3868406868488421,0.11871454761676499,0.28702383695711703,1144.72039268306,-0.522450264311621,3.45866785991684e-05,0.000238970171832675,1657.3474214779599,-0.6388364918256171,3.8668905938350606e-05,0.0034109337551185104,431.44272778837404,-0.0465232465458537,0.777912695193657,0.970503470230037,1416.0563851264099,-0.260230603051245,0.0127741873657426,0.0393043926836961,1129.21233067138,0.0666881745690712,0.6205541508944289,0.879139207194107,169.96442893341998,-0.19115532042072003,0.0443645041709409,0.10824832500292599
Aech|LOC105144574,Cpla|SGF59540,Dqua|LOC106744674,Hsal|LOC105192414,Obir|LOC105282061,Orug|SGF73957,Sinv|LOC105195699,1971.0712825912199,0.15637894403341002,0.5603981200979521,0.741359748639697,2514.75675016518,-0.224525781993471,9.23746158479876e-06,7.795272427308091e-05,1674.5947914137,0.12063814530032002,0.32357131230447994,0.682853241033306,1101.14869216522,-0.0433290117812976,0.7310758985182491,0.9681182499461809,2499.9926431272697,-0.12208538856803501,0.133878353488618,0.24908978789988498,2070.43909193226,-0.21562963818886702,0.18845621720420103,0.550997697433235,90.35909807728409,-0.1316874572987,0.43723551193029003,0.600229904192116
Aech|LOC105144457,Cpla|SGF62286,Dqua|LOC106744720,Hsal|LOC105192413,Obir|LOC105282062,Orug|SGF74421,Sinv|LOC105195700,11986.256660596799,-0.569132806142971,0.0639828815795639,0.190183201707637,475.24437552771695,0.362901492253425,0.00158892702407488,0.00625637256409145,11030.5095390767,-0.36618637616019706,0.14510252077406102,0.489414135333036,249.666518472896,0.281215422180164,0.124369169084212,0.792960922879873,868.960355594139,0.311545271450176,0.00653369733978571,0.02279112682011,2056.22721975886,0.0587755886734561,0.673213948932769,0.9036225962609449,776.429411192724,-0.0103115408042893,0.8874040791204879,0.93590700898334
Aech|LOC105144573,Cpla|SGF55585,Dqua|LOC106741079,Hsal|LOC105192417,Obir|LOC105282067,Orug|SGF60513,Sinv|LOC105195704,819.1962895408881,-0.256334685894255,0.239614560103849,0.44811417381572,461.505097994518,0.0870608806838517,0.37597333679661105,0.5185959196066741,3158.60915023424,-0.33325301346972497,0.17236034582422197,0.522541347292562,477.93591831369906,-0.0523090618813252,0.6674157812090489,0.962837999184132,356.06717656934603,0.28894692494659396,0.00983073521756635,0.0319262968837367,1577.7313344833499,-0.0671156407248606,0.6456935532986701,0.8916339191768772,163.150472418171,-0.11742632061673,0.37570307924495205,0.5413800131622579
Aech|LOC105144460,Cpla|SGF54581,Dqua|LOC106741078,Hsal|LOC105192416,Obir|LOC105282066,Orug|SGF81755,Sinv|LOC105195705,2331.6630623855,-0.152424354301202,0.34751861469765805,0.563130422689886,1308.19679309692,0.0276141392974797,0.6524912212785451,0.758652206821321,1823.53971167151,-0.228293117770639,0.39626734653198803,0.7297395795321729,535.706026044502,0.138732300197962,0.329900980452514,0.884817749466009,1244.1161382400999,0.36215129460406104,0.000759683479099081,0.0038459452678913705,2366.28340696085,0.12144209294921302,0.340439172949591,0.7070671766030541,654.191898276901,0.102925338529764,0.0768064447884582,0.167939493547999
Aech|LOC105144454,Cpla|SGF61156,Dqua|LOC106741082,Hsal|LOC105183284,Obir|LOC105282068,Orug|SGF65493,Sinv|LOC105195707,23166.2849829944,-0.526061142428464,0.00622680174204753,0.033572366231312996,1923.9437891447199,0.113678768151695,0.0802586115087587,0.15741796314057,19549.8501713512,0.411499015721589,0.0179519800617383,0.174597205892879,1147.89668923659,0.0545809919118773,0.715966946609305,0.9664002041900072,2736.47975618301,0.283313786132122,0.000352884329396748,0.00201579678083488,5201.7529286089,0.260052542092494,0.0951411671296209,0.39189099793867604,4601.21136994195,0.277996935291449,0.00310465687396266,0.0125285541290452
Aech|LOC105144455,Cpla|SGF53696,Dqua|LOC106741081,Hsal|LOC105183285,Obir|LOC105282065,Orug|SGF85168,Sinv|LOC105195706,2494.18148540151,-0.871348586452874,0.0006264753496606733,0.00510143622527815,389.06504869207606,0.0372046029983873,0.6682183790590029,0.7703646802509859,1754.0913237946302,0.44387420396983507,0.176579064978969,0.528071354701256,288.44845091575803,-0.0404450463459937,0.773826271226908,0.970503470230037,182.084020998214,0.4624528437057979,0.070452171938021,0.152711970457833,1096.57123317693,0.279359008108462,0.0517599321209377,0.27365859903419604,113.824658518453,0.628122328374041,0.00014153165670568102,0.000890138501044758
Aech|LOC105144438,Cpla|SGF55643,Dqua|LOC106746002,Hsal|LOC105182928,Obir|LOC105283985,Orug|SGF79206,Sinv|LOC105195764,2774.5908034238105,-0.29706184899239,0.12479845325504599,0.296678565555831,1944.44227152177,0.211343503994096,0.0211908401653509,0.0537104982978336,5709.92181970422,0.208115646983498,0.35067898222056,0.701081512740514,1736.5259076215,0.0756074223970391,0.480726859799831,0.936917133639856,1657.8452708928799,0.205840780248582,0.0108136469593964,0.0344271209319557,6991.014015554879,-0.14848881852452897,0.28995768820238205,0.666044805905117,1213.13341049948,-0.126420700496522,0.15345721718048,0.284279319993308
Aech|LOC105142968,Cpla|SGF56263,Dqua|LOC106747059,Hsal|LOC105192305,Obir|LOC105276166,Orug|SGF86137,Sinv|LOC105195731,10145.1481490654,0.12537263450049302,0.7148314381196099,0.8470219322987099,876.4701071589791,0.155098434768775,0.0187446495078418,0.0484815528701636,15493.5371486461,0.023508152155887,0.940014322105778,0.980919928307593,574.545156495744,-0.0962173970948987,0.18770448396147502,0.8414577180414949,1120.87116622245,0.163428094432154,0.0158803183811446,0.0469935248049845,1196.64159808813,0.168458182647573,0.34742781979724696,0.7114677961465359,845.0430329451559,-0.624966088489193,1.53136063066293e-19,1.3151368233052402e-17
Aech|LOC105142964,Cpla|SGF60670,Dqua|LOC106749528,Hsal|LOC105187071,Obir|LOC105276163,Orug|SGF74453,Sinv|LOC105195734,1948.9791281375,0.0878329891199951,0.6060770801258629,0.772207196772957,3011.0321722267,-0.15427319010432902,0.00591789795741438,0.0188285882250829,8330.863887906758,-0.0925909917963642,0.6629355692444251,0.8718456162034071,800.335706863249,0.10622967571695,0.36993409119927206,0.8970830349401641,2112.13815939163,0.178475774341192,0.0026755770339847,0.0109011393856372,9113.72479210207,-0.0771543515374453,0.513219364631905,0.8212288028749789,2639.71472288241,-0.11668778863456,0.33282079331230296,0.497639722222111
Aech|LOC105142960,Cpla|SGF58499,Dqua|LOC106746122,Hsal|LOC105182930,Obir|LOC105283989,Orug|SGF63005,Sinv|LOC105195727,951.1846734962401,0.18314856280621397,0.325812440977866,0.541900579672984,728.2756559368469,0.13992104932984398,0.226888426438613,0.354491277956073,1479.88041575488,-0.284827931769855,0.0752539603775023,0.36368564748422294,208.520362727603,0.14736361201802098,0.2108596603563,0.8524098081374059,1193.8649951612401,0.35221463550358006,9.418069909969549e-07,1.22224900409656e-05,5428.3507429141,-0.159195841261318,0.205833553174727,0.572676374018691,482.24183720006,-0.0526157376797611,0.5608903375309201,0.70793393357375
Aech|LOC105144492,Cpla|SGF59477,Dqua|LOC106744693,Hsal|LOC105192491,Obir|LOC105274937,Orug|SGF72218,Sinv|LOC105195662,4161.19664747446,-1.0372308947109798,1.25513084254602e-07,3.0498533235656007e-06,711.983445025901,0.2137643938357,0.00834133034171323,0.0249904846241899,13503.7234369492,0.7291998763592858,0.0236458297606427,0.20190513223228898,757.447737161814,-0.0143343280057733,0.9293966091893391,0.99626544987002,562.517588417837,0.140591859054739,0.319324217016795,0.470223243664669,743.242400479419,-0.0223715500450497,0.8889805240627671,0.970595679952626,414.84306443530403,0.6397196148102281,1.82572538405671e-06,1.91771929875724e-05
Aech|LOC105144476,Cpla|SGF64569,Dqua|LOC106750067,Hsal|LOC105182592,Obir|LOC105283964,Orug|SGF60315,Sinv|LOC105195683,1459.01782802543,-0.0769690833294441,0.673246649688209,0.8171410138481792,583.622018720885,0.255030871436887,0.0018075848840804199,0.00696446041117555,1330.2264570290301,-0.174453466900924,0.310921408412415,0.6713142698132719,386.735206159003,0.0206224414650177,0.8824356911527391,0.9871497651555922,721.164446005941,0.0589217398958184,0.7597625835212231,0.841388130404212,1252.84083301708,0.0312485120126879,0.819968918853195,0.957640738907101,349.17972014009,0.239345170517934,5.22783379167314e-06,4.89657704220077e-05
